,timestamp,tweet_text,username,all_hashtags,followers_count,text
245,6/1/2019 12:39,@StarSportsIndia Pathetic Broadcasters..Why is #AfgvsAus is not on single HD  channel while #NZvsSL is on 3,b'TusharS46559182',"['AfgvsAus', 'NZvsSL']",0,pathetic broadcasters why is  afgvsaus  is not on single hd  channel while  nzvssl  is on 3
246,6/1/2019 12:38,"Shahzad gone , entertainment gone #AfgvsAus",b'ghorzangmal',['AfgvsAus'],45,"shahzad gone , entertainment gone  afgvsaus "
247,6/1/2019 12:38,@ACBofficials @CricketAus @ICC @cricketworldcup Can someone pls send me de link for livestream? #afgvsaus,b'siarov0001',['afgvsaus'],32,can someone pls send me de link for livestream?  afgvsaus 
248,6/1/2019 12:37,First ball Starc has swung since Newlands. #AFGvsAUS,b'stanthevan78',['AFGvsAUS'],21,first ball starc has swung since newlands.  afgvsaus 
249,6/1/2019 12:36,"What an occassion this is for Afghanistan! An inspiring journey of passion and dedication. Irrespective of the result today, this is a special moment which they are going to cherish all their life. #AfgvsAus #CWC19",b'lakshits11',"['AfgvsAus', 'CWC19']",56,"what an occassion this is for afghanistan! an inspiring journey of passion and dedication. irrespective of the result today, this is a special moment which they are going to cherish all their life.  afgvsaus   cwc19 "
250,6/1/2019 12:36,"Afghanistan won toss elected to bat first. #AFGvsAUS #CWC19 Don't Pay, Watch #ICCWorldCup2019 on #PowerSportz https://t.co/F1Dw5jVyzm",b'powersportz_tv',"['AFGvsAUS', 'CWC19', 'ICCWorldCup2019', 'PowerSportz']",5572,"afghanistan won toss elected to bat first.  afgvsaus   cwc19  don't pay, watch  iccworldcup2019  on  powersportz "
251,6/1/2019 12:36,#AFGvsAUS LIVE : Mitchell Starc castles Mohammad Shahzad for a duck. Afghanistan: 0/1 in 0.3 overs  #CWC19 #ICCWorldCup   Follow live -  https://t.co/zaCNjtb7nL https://t.co/9YPH6XyFZL,b'htTweets',"['AFGvsAUS', 'CWC19', 'ICCWorldCup']",6786108, afgvsaus  live : mitchell starc castles mohammad shahzad for a duck. afghanistan: 0/1 in 0.3 overs   cwc19   iccworldcup    follow live -
252,6/1/2019 12:35,"You beauty, Starc!  #AFGvsAUS #CWC19",b'AnnyaDasGupta33',"['AFGvsAUS', 'CWC19']",494,"you beauty, starc!   afgvsaus   cwc19 "
253,6/1/2019 12:33,Starc too quick. Ugly start for Afghanistan #CWC19 #AFGvsAUS,b'MattyA_Taylor',"['CWC19', 'AFGvsAUS']",1736,starc too quick. ugly start for afghanistan  cwc19   afgvsaus 
254,6/1/2019 12:32,Mohammed Shahzad Is God ❤️  #AFGvsAUS   #WorldCup2019,b'RealTrentBall',"['AFGvsAUS', 'WorldCup2019']",463,mohammed shahzad is god    afgvsaus     worldcup2019 
255,6/1/2019 12:31,@kokeeffe49 pulling out gold even before the first ball!!!! Love it!!!! #AFGvsAUS,b'Bushrangers_01',['AFGvsAUS'],187,pulling out gold even before the first ball!!!! love it!!!!  afgvsaus 
256,6/1/2019 12:30,"#CWC19 gut feeling says time is ripe for an upset, Afghanistan to beat Australia today #AFGvsAUS",b'Im_SVee',"['CWC19', 'AFGvsAUS']",195," cwc19  gut feeling says time is ripe for an upset, afghanistan to beat australia today  afgvsaus "
257,6/1/2019 12:29,Afghan to bat first. #AFGvsAUS #CricketWorldCup https://t.co/CsRyFCm8JG,b'CBandShepShow',"['AFGvsAUS', 'CricketWorldCup']",7,afghan to bat first.  afgvsaus   cricketworldcup 
258,6/1/2019 12:29,"Thought - all national anthems should be changed to “Rally ‘round &lt;INSERT COUNTRY NAME&gt;”, sung to the tune of “Rally ‘round the West Indies” #WorldCup2019 #AFGvsAUS",b'mafftheflacid',"['WorldCup2019', 'AFGvsAUS']",73,"thought - all national anthems should be changed to rally round &lt;insert country name&gt;, sung to the tune of rally round the west indies  worldcup2019   afgvsaus "
259,6/1/2019 12:28,@cricketworldcup I can bet that Afghanistan will make more runs than 2 decades old Sri Lankan team. Golden days of @MahelaJay @KumarSanga2 and Sanath Jayasurya are gone.  #NZvSL  #AFGvsAUS,b'TradeTech5',"['NZvSL', 'AFGvsAUS']",11,i can bet that afghanistan will make more runs than 2 decades old sri lankan team. golden days of   and sanath jayasurya are gone.   nzvsl    afgvsaus 
260,6/1/2019 12:28,📜 Announcement📜 #Afghanistan wins toss and chooses to bat! How many runs will they make against @CricketAus? #AFGvAUS #AFGvsAUS #Afganistan #AfghanAtalan #CricketWorldCup2019 #Cricket #CricketWorldCup #cricketlive #CricketWC #cricketodacrown #CricketKaCrown #AUSvAFG #AUSvsAFG,b'gameoftransfers',"['Afghanistan', 'AFGvAUS', 'AFGvsAUS', 'Afganistan', 'AfghanAtalan', 'CricketWorldCup2019', 'Cricket', 'CricketWorldCup', 'cricketlive', 'CricketWC', 'cricketodacrown', 'CricketKaCrown', 'AUSvAFG', 'AUSvsAFG']",132, announcement  afghanistan  wins toss and chooses to bat! how many runs will they make against   afgvaus   afgvsaus   afganistan   afghanatalan   cricketworldcup2019   cricket   cricketworldcup   cricketlive   cricketwc   cricketodacrown   cricketkacrown   ausvafg   ausvsafg 
261,6/1/2019 12:26,@SmartCrowdAE Australia #WorldCup2019Quiz  #SmartCrowdContest #AFGvsAUS  Join @mehtamadonna  @shubham599gupta  @Challow212,b'SonamjitKaur',"['WorldCup2019Quiz', 'SmartCrowdContest', 'AFGvsAUS']",1353,australia  worldcup2019quiz    smartcrowdcontest   afgvsaus   join
262,6/1/2019 12:24,"Afghanistan won the toss, elected to bat, Asghar dropped #AfgvsAus",b'ghorzangmal',['AfgvsAus'],45,"afghanistan won the toss, elected to bat, asghar dropped  afgvsaus "
263,6/1/2019 12:24,Question 2: Who will WIN today's match between Afghanistan and Australia? #AFGvsAUS  Goo!! Comment your Predictions with  #SmartcrowdContest and get a chance to win AED 500  #WorldCup2019Quiz !  Don't forget to tag any 3 of your friends!   Contest T&amp;C: https://t.co/yqnjN4poEc https://t.co/1xCAuhNyUM,b'SmartCrowdAE',"['AFGvsAUS', 'SmartcrowdContest', 'WorldCup2019Quiz']",609,question 2: who will win today's match between afghanistan and australia?  afgvsaus   goo!! comment your predictions with   smartcrowdcontest  and get a chance to win aed 500   worldcup2019quiz  !  don't forget to tag any 3 of your friends!   contest t&amp;c:
264,6/1/2019 12:24,Afghanistan captain Gulbadin Naib has won toss elected to BAT first vs AUS  #AFGvsAUS #CWC19 https://t.co/ORNRGKKcRC,b'Mishi827',"['AFGvsAUS', 'CWC19']",1881,afghanistan captain gulbadin naib has won toss elected to bat first vs aus   afgvsaus   cwc19 
265,6/1/2019 12:21,@StarSportsIndia @RishiLamichhane We subscribed star sports 2 hd !! Why not put in that? #AFGvsAUS 🤬,b'Rajdhoni22',['AFGvsAUS'],78,we subscribed star sports 2 hd !! why not put in that?  afgvsaus  
266,6/1/2019 12:20,"@sixitsports Australia will win today's match  #WiNiT #SiXiT #Contest #Predict #maximum #Wickets  Sixitsports #Like, #Share, #tag friends: @Mohamme19515625 @Mohamme92782775  #AFGVsAUS #Afghanisthan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz",b'basha_naveeth',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'maximum', 'Wickets', 'Like', 'Share', 'tag', 'AFGVsAUS', 'Afghanisthan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",46,"australia will win today's match   winit   sixit   contest   predict   maximum   wickets   sixitsports  like,   share,   tag  friends:     afgvsaus   afghanisthan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz "
267,6/1/2019 12:19,@StarSportsIndia  On which channel will #AFGvsAUS will be streamed ?,b'NakulSinghJado2',['AFGvsAUS'],6,on which channel will  afgvsaus  will be streamed ?
268,6/1/2019 12:18,"Very excited for #AFGvsAUS ,as a neutral fan I am supporting @ACBofficials come on Afg you can do it!",b'bhayyag123',['AFGvsAUS'],22,"very excited for  afgvsaus  ,as a neutral fan i am supporting  come on afg you can do it!"
269,6/1/2019 12:17,At Bristol  AUS  P - 2; W - 1; L - 1  AFG  P - 0  Batting 2nd  P - 1; W - 1  NOTE: This is the first match for Afghanistan in England! How will they fare the English conditions?  #CWC19 #AFGvsAUS  #AfghanAtalan #CmonAussie  #StatsByDiwakarVaratharajan,b'Diwakar_Gullu',"['CWC19', 'AFGvsAUS', 'AfghanAtalan', 'CmonAussie', 'StatsByDiwakarVaratharajan']",105,at bristol  aus  p - 2; w - 1; l - 1  afg  p - 0  batting 2nd  p - 1; w - 1  note: this is the first match for afghanistan in england! how will they fare the english conditions?   cwc19   afgvsaus    afghanatalan   cmonaussie    statsbydiwakarvaratharajan 
270,6/1/2019 12:16,#CWC19 #AFGvsAUS  AFG ICC ODI Rank - 10 AUS ICC ODI Rank - 5  Head to Head in ODIs  P - 2; AUS - 2; AFG - 0  H-H in CWCs  P - 1; AUS - 1; AFG - 0  At Bristol  AUS  P - 2; W - 1; L - 1  AFG  P - 0  #AfghanAtalan #CmonAussie  #StatsByDiwakarVaratharajan https://t.co/yBiGCMPJrA,b'Diwakar_Gullu',"['CWC19', 'AFGvsAUS', 'AfghanAtalan', 'CmonAussie', 'StatsByDiwakarVaratharajan']",105, cwc19   afgvsaus   afg icc odi rank - 10 aus icc odi rank - 5  head to head in odis  p - 2; aus - 2; afg - 0  h-h in cwcs  p - 1; aus - 1; afg - 0  at bristol  aus  p - 2; w - 1; l - 1  afg  p - 0   afghanatalan   cmonaussie    statsbydiwakarvaratharajan 
271,6/1/2019 12:15,#AfghanAtalan #AFG won the toss &amp; opt to bat first! Expecting some hard hitting knock from #HazratullahZazai #MohammadShahzad #MohammadNabi !  #AfghanAtalan Vs #CmonAussie   #AFGvsAUS #CWC19,b'tamizhanlogesh',"['AfghanAtalan', 'AFG', 'HazratullahZazai', 'MohammadShahzad', 'MohammadNabi', 'AfghanAtalan', 'CmonAussie', 'AFGvsAUS', 'CWC19']",4912, afghanatalan   afg  won the toss &amp; opt to bat first! expecting some hard hitting knock from  hazratullahzazai   mohammadshahzad   mohammadnabi  !   afghanatalan  vs  cmonaussie     afgvsaus   cwc19 
272,6/1/2019 12:15,"#CWC19 #AFGvsAUS Australia (Playing XI): Aaron Finch(c), David Warner, Usman Khawaja, Steven Smith, Glenn Maxwell, Marcus Stoinis, Alex Carey(w), Nathan Coulter-Nile, Pat Cummins, Mitchell Starc, Adam Zampa Live - https://t.co/oYgwNSCfhf",b'11cricketnews',"['CWC19', 'AFGvsAUS']",747," cwc19   afgvsaus  australia (playing xi EMO_NEG  aaron finch(c), david warner, usman khawaja, steven smith, glenn maxwell, marcus stoinis, alex carey(w), nathan coulter-nile, pat cummins, mitchell starc, adam zampa live -"
273,6/1/2019 12:15,"Alright people! Its getting hot in here now! Pass that drink over and watch which team will win this one with your friends, on a 4K projector right at home!  #AFGvsAUS #AUSvsAFG #CWC2019 #Match4 https://t.co/KW0rZxioTs",b'DubaimachinesC',"['AFGvsAUS', 'AUSvsAFG', 'CWC2019', 'Match4']",320,"alright people! its getting hot in here now! pass that drink over and watch which team will win this one with your friends, on a 4k projector right at home!   afgvsaus   ausvsafg   cwc2019   match4 "
274,6/1/2019 12:13,#CWC19 #AFGvsAUS Afghanistan have won the toss and have opted to bat Live - https://t.co/oYgwNSCfhf,b'11cricketnews',"['CWC19', 'AFGvsAUS']",747, cwc19   afgvsaus  afghanistan have won the toss and have opted to bat live -
275,6/1/2019 12:13,Afghanistan is batting first expect another 120-130 game #AFGvsAUS,b'AO31051999',['AFGvsAUS'],30,afghanistan is batting first expect another 120-130 game  afgvsaus 
276,6/1/2019 12:13,@sixitsports Afghanistan will #Win today’s match.  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz @sixitsports  @rakhi265  @Mahirai6 @jeevan612 @Annu_23 @JohnyBoy_19 @Vinod_197,b'anilkb1961',"['Win', 'WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",170,afghanistan will  win  todays match.   winit   sixit   contest   predict   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz 
277,6/1/2019 12:10,@sixitsports Australia will #Win today’s match.  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz @sixitsports  @Nishh_Luv @PC_920 @Usha512 @Jeay501 @anusha1993_ @rakhi267,b'kamnabhardwaj21',"['Win', 'WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",640,australia will  win  todays match.   winit   sixit   contest   predict   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz 
278,6/1/2019 12:10,"@kartcric They are not underdogs,not anymore and that’s how they look at themselves in this worldcup #AFGvsAUS",b'ChowdarySaikesh',['AFGvsAUS'],2,"they are not underdogs,not anymore and thats how they look at themselves in this worldcup  afgvsaus "
279,6/1/2019 12:09,3rd match will not be fully one sided i guess! #AFG will show tough to #AUS with both bat and ball! Lets wait!!  #AFGvsAUS #CWC19 https://t.co/BH1G2dtj6I,b'tamizhanlogesh',"['AFG', 'AUS', 'AFGvsAUS', 'CWC19']",4912,3rd match will not be fully one sided i guess!  afg  will show tough to  aus  with both bat and ball! lets wait!!   afgvsaus   cwc19 
280,6/1/2019 12:09,M4: #AFGvAUS #Bristol #1Jun #AUS will win #AFG will score 210 #AUS will get it in 35 ov  #CWC19 #CricketWorldCup #CricketWorldCup2019 #CWC  #AFGvsAUS #AUSvAFG #AUSvsAFG,b'CharlieJoe4',"['AFGvAUS', 'Bristol', '1Jun', 'AUS', 'AFG', 'AUS', 'CWC19', 'CricketWorldCup', 'CricketWorldCup2019', 'CWC', 'AFGvsAUS', 'AUSvAFG', 'AUSvsAFG']",193,m4:  afgvaus   bristol   1jun   aus  will win  afg  will score 210  aus  will get it in 35 ov   cwc19   cricketworldcup   cricketworldcup2019   cwc    afgvsaus   ausvafg   ausvsafg 
281,6/1/2019 12:08,"#AFGvsAUS , #ICCCWC2019 Toss Report &amp; Playing XI: Afghanistan Wins Toss, Elects to Bat First #AfghanAtalan #Afghanistan #Australia #AFGvAUS #AUSvAFG #AaronFinch #GulbadinNaib #RASHIDKHAN #CWC19 #CWC2019WithLatestLY #CWC2019 #TossReport  https://t.co/ZaOaA4Ft4g",b'latestly',"['AFGvsAUS', 'ICCCWC2019', 'AfghanAtalan', 'Afghanistan', 'Australia', 'AFGvAUS', 'AUSvAFG', 'AaronFinch', 'GulbadinNaib', 'RASHIDKHAN', 'CWC19', 'CWC2019WithLatestLY', 'CWC2019', 'TossReport']",31694," afgvsaus  ,  icccwc2019  toss report &amp; playing xi: afghanistan wins toss, elects to bat first  afghanatalan   afghanistan   australia   afgvaus   ausvafg   aaronfinch   gulbadinnaib   rashidkhan   cwc19   cwc2019withlatestly   cwc2019   tossreport "
282,6/1/2019 12:08,That’s just not cricket Gulbadin 🤦🏻‍♂️  #CWC19 #AFGvsAUS https://t.co/myhMVMuxwr,b'johns_matthew',"['CWC19', 'AFGvsAUS']",1981,thats just not cricket gulbadin    cwc19   afgvsaus 
283,6/1/2019 12:07,@sixitsports #WiNiT #SiXiT #Contest #Predict #Win #AFGvsAUS #AfghanAtalan    #Australia #cricket #CWC19    #Bristol #CWC2019 #WorldCupquiz Australia  Join @PratikSingh_ @Kirtijaiswal197 @DhanawatNeera @trilok_chand1 @archu_k1 @Vaibhav18164534 @eshad1984 @aakash_beast786 @sangeetha0505,b'priya19909678',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",471, winit   sixit   contest   predict   win   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz  australia  join
284,6/1/2019 12:05,"#SL bowled out for 136! One more ""Sappa"" result match! #NZ will get the solid NRR! Lets wait for #AFGvsAUS in few mins!!  #NZvsSL #CWC19",b'tamizhanlogesh',"['SL', 'NZ', 'AFGvsAUS', 'NZvsSL', 'CWC19']",4912," sl  bowled out for 136! one more ""sappa"" result match!  nz  will get the solid nrr! lets wait for  afgvsaus  in few mins!!   nzvssl   cwc19 "
285,6/1/2019 12:03,@sixitsports #WiNiT #SiXiT #Contest #Predict #Win #AFGvsAUS #AfghanAtalan    #Australia #cricket #CWC19    #Bristol #CWC2019 #WorldCupquiz Australia  Join @PratikSingh_ @Kirtijaiswal197  @trilok_chand1 @archu_k1 @Vaibhav18164534 @priya19909678 @aakash_beast786 @sangeetha0505,b'DhanawatNeera',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",100, winit   sixit   contest   predict   win   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz  australia  join
286,6/1/2019 12:01,@sixitsports #WiNiT #SiXiT #Contest #Predict #Win #AFGvsAUS #AfghanAtalan   #Australia #cricket #CWC19   #Bristol #CWC2019 #WorldCupquiz Australia  Join @PratikSingh_ @Kirtijaiswal197 @DhanawatNeera @trilok_chand1 @archu_k1 @Vaibhav18164534 @priya19909678 @aakash_beast786 @sangeetha0505,b'eshad1984',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",128, winit   sixit   contest   predict   win   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz  australia  join
287,6/1/2019 11:59,@sixitsports #WiNiT #SiXiT #Contest #Predict #Win #AFGvsAUS #AfghanAtalan  #Australia #cricket #CWC19  #Bristol #CWC2019 #WorldCupquiz Australia  Join @PratikSingh_ @Kirtijaiswal197 @DhanawatNeera @trilok_chand1 @archu_k1 @Vaibhav18164534 @eshad1984 @aakash_beast786 @sangeetha0505,b'CADhanawat',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",75, winit   sixit   contest   predict   win   afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz  australia  join
288,6/1/2019 11:51,@sixitsports Australia will win today's Match 🇦🇺  #WiNiT #SiXiT #Contest #Predict #win #sixitsports #cricket #CWC19 #oval #CWC2019 #giveaway #alert #WorldCup2019Quiz #AFGvsAUS #AfghanAtalan #Australia https://t.co/d47lLexrvc,b'TamandeepSinghJ',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'win', 'sixitsports', 'cricket', 'CWC19', 'oval', 'CWC2019', 'giveaway', 'alert', 'WorldCup2019Quiz', 'AFGvsAUS', 'AfghanAtalan', 'Australia']",1348,australia will win today's match    winit   sixit   contest   predict   win   sixitsports   cricket   cwc19   oval   cwc2019   giveaway   alert   worldcup2019quiz   afgvsaus   afghanatalan   australia 
289,6/1/2019 11:48,@sixitsports 👉Australia will win..   #WiNiT with #SiXiT #Contest #Predict #AFGVsAUS #Afghanisthan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  @sixitsports   JOIN FRIENDS @emNishant  @meghaachin  @MunmunD77420711   @mysterioussu  @AbhishekIPLFeak  @CD007_,b'JeetuMaheta',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGVsAUS', 'Afghanisthan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",298,australia will win     winit  with  sixit   contest   predict   afgvsaus   afghanisthan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz      join friends
290,6/1/2019 11:45,2nd Match Of The Day &amp; Match No 4 Of ICC Cricket World Cup 2019 Where #Afghanistan Takes On #Australia At Bristol #AFGVsAUS #AFG #AUS #LiveUpdates #WorldCup2019 https://t.co/YJnt6w9Nt4,b'live_updatesin',"['Afghanistan', 'Australia', 'AFGVsAUS', 'AFG', 'AUS', 'LiveUpdates', 'WorldCup2019']",44,2nd match of the day &amp; match no 4 of icc cricket world cup 2019 where  afghanistan  takes on  australia  at bristol  afgvsaus   afg   aus   liveupdates   worldcup2019 
291,6/1/2019 11:43,@sixitsports Australia  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz   Join guys @DeeptiJ61542527 @montu13713 @RuchikaJain89 @Dikshit36302737 @DilipPampatwar,b'Shailes78836957',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",633,australia   winit   sixit   contest   predict   win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz    join guys
292,6/1/2019 11:36,#cwc19 #afgvsaus @ Bristol County Ground https://t.co/hqsnTooZWa,b'Deb9902',"['cwc19', 'afgvsaus']",27, cwc19   afgvsaus  @ bristol county ground
293,6/1/2019 11:30,@sixitsports Australia will win  😍😍😍🏆🏆🏆🏏🏏🏏 Join frnds @mr_tarai02  @mini1619  @RishiSinha1615  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'jadumani_tarai',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",131,australia will win   join frnds        winit    sixit   contest   predict    win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz 
294,6/1/2019 11:30,"World Cup 2019 Match 4, AFGH vs AUS Dream11 prediction: Top players for the Afghanistan vs Australia ODI #CWC19 #AFGvsAUS  https://t.co/Alhmqw0AAX",b'gqindia',"['CWC19', 'AFGvsAUS']",591341,"world cup 2019 match 4, afgh vs aus dream11 prediction: top players for the afghanistan vs australia odi  cwc19   afgvsaus "
295,6/1/2019 11:28,@sixitsports 🇦🇺Australia will win 🏆 #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz Join @DivzArjun @AmbaMonika @sanchitabhartiy @Rahulrahs @Raghavendra0703 @yashgandhi66 @prashpatel_ @spokenatlast https://t.co/23UO5ognNQ,b'KishenManocha6',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",98,australia will win   winit    sixit   contest   predict    win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz  join
296,6/1/2019 11:21,Fab seats #cwc19 #afgvsaus @ Bristol County Ground https://t.co/YXAJBlCS9u,b'Deb9902',"['cwc19', 'afgvsaus']",27,fab seats  cwc19   afgvsaus  @ bristol county ground
297,6/1/2019 11:20,@sixitsports Australia  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join in guys  @jadumani_tarai  @Nitish_nix  @witty_vishal  @gopalsanthosh0  @Sagar1raut  @abhisingh_95  @pari0275  @saurabhsuranaj5,b'shivams009',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",142,australia   winit   sixit   contest   predict   win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz   join in guys
298,6/1/2019 11:18,@sixitsports Ans - AUSTRALIA🇦🇺   #WINIT #SIXIT #Contest #Predict #AFGvsAUS  @sixitsports #CWC19  #WorldCupquiz  JOIN - @HimanshuRijhwa3 @Zaaid08 @Sana_Tokre @kapil_vinayak_ @Sanjiv_34  @sujith_777  @Sandeeppalo_13  @Singh3315V  @sarita90501  @bold_kitten @angeleyess4uin  @NehaManocha7,b'wasimkhan627',"['WINIT', 'SIXIT', 'Contest', 'Predict', 'AFGvsAUS', 'CWC19', 'WorldCupquiz']",388,ans - australia    winit   sixit   contest   predict   afgvsaus     cwc19    worldcupquiz   join -
299,6/1/2019 11:18,@indiabet Australia will be the winner of the game  #PredictCWC19Winner #SuperSaturday #cricket #AFGvsAUS #CWC19 #WorldCup #ContestAlert #PredictAndWin,b'porwal_shilpi',"['PredictCWC19Winner', 'SuperSaturday', 'cricket', 'AFGvsAUS', 'CWC19', 'WorldCup', 'ContestAlert', 'PredictAndWin']",1278,australia will be the winner of the game   predictcwc19winner   supersaturday   cricket   afgvsaus   cwc19   worldcup   contestalert   predictandwin 
300,6/1/2019 11:16,@sixitsports Australia  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @HimanshuRijhwa3  @pavangaulkar14  @witty_vishal  @Jay_parmar17,b'G_hsr7',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",700,australia   winit   sixit   contest   predict   win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz   join
301,6/1/2019 11:14,"ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia At Bristol County Ground, Bristol 6.00pm IST #AFGvsAUS @ICC @ACBofficials @CricketAus @cricketworldcup @StarSportsIndia https://t.co/DHYVFognca",b'cricketarticle',['AFGvsAUS'],59,"icc cricket world cup 2019 match 4 afghanistan vs australia at bristol county ground, bristol 6.00pm ist  afgvsaus "
302,6/1/2019 11:05,@sixitsports Australia  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @Im_KingSlayer @sengodan4 @Sandeeppalo_13 @HimanshuRijhwa3 @karan875 @Zaaid08 @kapil_vinayak_ @wasimkhan627 @prashpatel_ @G_hsr7,b'Sanjiv_34',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",1422,australia   winit   sixit   contest   predict   win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz   join
303,6/1/2019 11:04,@sixitsports Australia  #WiNiT with #SiXiT #Contest #Predict #AFGVsAUS #Afghanisthan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  @sixitsports  @RajuGar21474562  @Dasavi7  @BMukherjee99  @Poulomi11311553  @Anirban97846452  @prince3091,b'MGangulian',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGVsAUS', 'Afghanisthan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",11,australia   winit  with  sixit   contest   predict   afgvsaus   afghanisthan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz 
