timestamp,tweet_text,username,all_hashtags,followers_count
6/1/2019 4:04,Every Afghan is waiting to start our world cup compigan against champion Australia.  #AFGvsAus #AFG #WC2019 #Wc https://t.co/efzdFk46il,b'sayed_zakir',"['AFGvsAus', 'AFG', 'WC2019', 'Wc']",192
6/1/2019 4:00,Pick Your ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4 Afghanistan vs Australia.   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
6/1/2019 3:48,"AFG vs AUS, #ICCCricketWorldCup2019 Match: #Australia Skipper Aaron Finch Praises Afghanistan Team's Growth, Says it's a 'Great Story' #AFGvsAUS #AFGvAUS #AaronFinch @AaronFinch5 #AUSvAFG #Afghanistan #CWC19  #CWC2019WithLatestLY https://t.co/prVcV2TbUG",b'latestly',"['ICCCricketWorldCup2019', 'Australia', 'AFGvsAUS', 'AFGvAUS', 'AaronFinch', 'AUSvAFG', 'Afghanistan', 'CWC19', 'CWC2019WithLatestLY']",31694
6/1/2019 3:42,Smith will show tonight why he is golden cricketer of world 😍😍 #cwc19 #smith #AfgvsAus,b'itsanish',"['cwc19', 'smith', 'AfgvsAus']",1101
6/1/2019 3:30,Pick Your  ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4 Afghanistan vs Australia   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
6/1/2019 1:30,Pick Your  ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4 Afghanistan v Australia   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
6/1/2019 0:00,"Pick Your  ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4, Afghanistan v Australia   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om",b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 23:37,ICC World Cup 2019 4th Match : Afghanistan Vs Australia Playing 11 | AFG... https://t.co/kXkzvwMvKJ via @YouTube #ICC #WorldCup2019 #CWC19 #Afghanistan #afg #aus #Australia #AfgvAus #AFGvsAUS #Cricket #YouTube #Like #Share #Video,b'Cricket_Videoss',"['ICC', 'WorldCup2019', 'CWC19', 'Afghanistan', 'afg', 'aus', 'Australia', 'AfgvAus', 'AFGvsAUS', 'Cricket', 'YouTube', 'Like', 'Share', 'Video']",28
5/31/2019 23:01,Fair play award #WIvPAK #WeHaveWeWill #CWC19 #PAKvWI #afgvsaus #ICCWC2019 #slvsnz #Cricket https://t.co/2btuYd5y4w,b'zee_diaries18',"['WIvPAK', 'WeHaveWeWill', 'CWC19', 'PAKvWI', 'afgvsaus', 'ICCWC2019', 'slvsnz', 'Cricket']",6
5/31/2019 23:00,"Pick Your  ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4, Afghanistan vs Australia   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om",b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 22:00,ICC World Cup 2019 : Match 4 Afghanistan vs Australia Dream11 and Fantasy Cricket Tips!  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 21:00,ICC World Cup 2019 : Match 4 Afghanistan vs Australia Dream11 and Fantasy Cricket Tips  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 21:00,ICC World Cup 2019: Match 4 Afghanistan vs Australia Dream11 and Fantasy Cricket Tips  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgN2CMW,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 20:00,ICC World Cup 2019: Match 4 Afghanistan vs Australia Dream11 &amp; Fantasy Cricket Tips.  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 19:52,Match 4 :- #AFGvAUS #AUSvAFG  #CmonAussie Vs #AfghanAtalan   #AaronFinch Vs #GulbadinNaib    👉🄰🅄🅂🅃🅁🄰🄻🄸🄰  #CWC19 #AFGvsAUS #AUSvsAFG #CWC2019 #ICCWorldCup2019 #ICCCricketWorldCup2019 #Afghanistan #Australia,b'Randomtweeter60',"['AFGvAUS', 'AUSvAFG', 'CmonAussie', 'AfghanAtalan', 'AaronFinch', 'GulbadinNaib', 'CWC19', 'AFGvsAUS', 'AUSvsAFG', 'CWC2019', 'ICCWorldCup2019', 'ICCCricketWorldCup2019', 'Afghanistan', 'Australia']",484
5/31/2019 19:10,"ICC World Cup 2019: Match 4, Afghanistan vs Australia, Dream11 &amp; Fantasy Cricket Tips  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/MIOdBTiyjx",b'coolgreenleaves',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",2
5/31/2019 19:06,"ICC World Cup 2019: Match 4 Afghanistan vs Australia, Dream11 &amp; Fantasy Cricket Tips  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om",b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 18:45,"ICC World Cup 2019: Match 4, Afghanistan vs Australia, Dream11 &amp; Fantasy Cricket Tips  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om",b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
5/31/2019 18:41,Rashid Khan vs Mitchell Starc Mohammed Nabi vs Nathan Lyon  Who’s gonna be the better option? Check out now!  #AFGvAUS #AFGvsAUS #Dream11 #Dream11Team #Dream11Predictions #CWC19 #CricketWorldCup2019 #Cricadium  https://t.co/CQHk0382iT,b'cricadium',"['AFGvAUS', 'AFGvsAUS', 'Dream11', 'Dream11Team', 'Dream11Predictions', 'CWC19', 'CricketWorldCup2019', 'Cricadium']",156
5/31/2019 18:33,#GulbadinNaib vs #AaronFinch  It’s gonna be a tough competition for Afghanistan to defeat Australia.   Let’s find out if Afghan can defeat Aussies.  #AFGvAUS #AFGvsAUS #CmonAussies #AfghanAtalan #CWC19 #CricketWorldCup2019 #Cricadium https://t.co/n1XxLzmezC,b'cricadium',"['GulbadinNaib', 'AaronFinch', 'AFGvAUS', 'AFGvsAUS', 'CmonAussies', 'AfghanAtalan', 'CWC19', 'CricketWorldCup2019', 'Cricadium']",156
5/31/2019 15:46,Good news for Aussie fans  #AFGvAUS #AFGvsAUS #CWC19 #CWC2019 #CricketKaCrown #stevesmith #DavidWarner https://t.co/Wc1W58Tvzt,b'RooterSports',"['AFGvAUS', 'AFGvsAUS', 'CWC19', 'CWC2019', 'CricketKaCrown', 'stevesmith', 'DavidWarner']",4302
5/31/2019 14:40,"After #WIvPAK, it’s time for Game 4 of #AFGvAUS!  Check out the Predictions now!!  #AFGvsAUS #AfghanAtalan #CmonAussies #CWC19 #CricketWorldCup2019   https://t.co/n1XxLzmezC",b'cricadium',"['WIvPAK', 'AFGvAUS', 'AFGvsAUS', 'AfghanAtalan', 'CmonAussies', 'CWC19', 'CricketWorldCup2019']",156
5/31/2019 14:20,Get 4 #ProSports11 Team #free as Kiwi take on The Tigers 🥝⚡🐯 &amp; The Afghanis take on the Baggy Greens 🇦🇫⚡🇦🇺 in an exciting play in #England!  #Cwc19 #WorldCup2019 #WorldCup #NZvSL #AFGvsAUS #ICCWorldCup2019 #ICC #Fantasycricket #ICCCricketWorldCup2019 #CricketWorldCup #offer https://t.co/XKITSulpDw,b'Prosports_11',"['ProSports11', 'free', 'England', 'Cwc19', 'WorldCup2019', 'WorldCup', 'NZvSL', 'AFGvsAUS', 'ICCWorldCup2019', 'ICC', 'Fantasycricket', 'ICCCricketWorldCup2019', 'CricketWorldCup', 'offer']",372
5/31/2019 11:56,"https://t.co/rQ0feZjWDM   All eyes will be on Aaron Finch’s front pad as he faces the quick bowlers. Since the 2015 World Cup, Finch has the highest percentage (48.21%) of dismissals (min. 25) via either LBW or bowled. #AFGvsAUS #ProSports11 #WorldCup2019",b'PSLCentral',"['AFGvsAUS', 'ProSports11', 'WorldCup2019']",936
